koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,koi_disposition
-0.0483248385267832,-0.34730043212671824,-0.1663684988365713,-0.2827597610412977,-0.032358829992666954,0.23962648811705173,-0.0438218572291793,-0.30940807103372653,-0.35908645847413945,2.12746386500843,-0.407082685822125,0.00847546033544106,0
-0.04649441842750172,-0.37179516802337775,-0.06901429856680986,-0.2788630449842169,-0.025438324370086335,-0.3835662515835185,-0.04736960675863747,-0.29201292608996665,1.1699887369161852,0.14571153553332947,0.3693935303223194,-0.1212851692872879,1
-0.029146336267426385,-0.02786011058981259,-0.1856848084139049,-0.26684982092641213,-0.031885095045788535,-0.7617633722414981,-0.04780543205427788,-0.268734129179935,-0.35908645847413945,-0.7255430392714113,0.6752781003186153,-0.15738524188745737,1
-0.055195923535258345,1.4102051508205753,-0.5239520217321713,-0.28029398645879927,-0.03235220432907425,0.2776840600071629,-0.04341075915673384,-0.29252454800007727,-0.35908645847413945,-0.46455047941800875,0.2940988669386157,-0.13459395181269598,2
-0.04788865717870362,0.1456508822976191,-0.14241627496067755,-0.27548745899703153,-0.025405196052122807,-0.4299489173245915,-0.04746302071292955,-0.2616993279159145,-0.35908645847413945,-0.08329664198509724,0.6117482280886151,-0.1489008930275097,2
-0.0526777282871512,-0.4642998016266542,-0.41438991380953494,-0.2821037065590064,-0.03244165078757577,-0.022019318627462498,-0.04596443597697436,-0.30250117524723363,1.1699887369161852,-0.19971979368440915,0.03527346155713352,-0.10032383680977013,1
0.04477301253056634,0.034206511392111755,0.27388882905001655,-0.27880115305192527,-0.032216378225423795,-0.8735574896686997,-0.047839360104708184,-0.31081503128653065,-0.35908645847413945,0.1789752931617043,0.47527665070565256,-0.13010223771037074,2
-0.04647716648400513,-0.318805587784782,-0.3859223094068437,0.7204057207983655,-0.018246166540204795,-0.47276368570096655,-0.04753764964494949,0.5285007122498837,-0.35908645847413945,-0.31742232067712006,0.47527665070565256,-0.14224650176480566,2
-0.044642379660081985,-0.393009646844556,0.016904646433170075,-0.2761187567064061,-0.03168963796980373,-0.24085035699560167,-0.04697454623922027,-0.2808851495450614,-0.35908645847413945,0.5730228835286061,-0.21414011090138463,-0.06172836748608664,1
-0.05629313934123591,-0.5084746075562886,-0.6362184129956342,-0.2811641870268195,-0.03226938353416543,1.5561806156905846,0.00075845093282773,-0.26131561148333154,-0.35908645847413945,-0.2176310477919956,-0.16708094628657083,-0.08219062061890159,1
-0.04783295955871559,-0.41050111192331873,-0.07009601190314049,-0.28300609093181833,-0.032292573356739906,0.1183179777173224,-0.044963143174162314,-0.3059546231404801,-0.35908645847413945,0.04847901323500304,-1.2070884842739773,0.1214337520198423,0
-0.04579083484544339,-0.49053155129113146,-0.5488314284677769,-0.27454422594890715,-0.03215012158949674,-0.5750434101556403,-0.04767221174326627,-0.31055922033147537,-0.35908645847413945,-0.6820442792958441,0.6988076826260223,-0.1602133581741066,0
0.017117639981806678,0.11080165375760084,-0.6137342286476178,-0.27830601759359225,-0.03203085964482805,-0.23728245963090375,-0.04695563342768097,-0.29150130417985604,-0.35908645847413945,0.07406651910298367,0.28939295047713265,-0.11662709540339505,2
0.07142146372360673,-0.03277431203941209,-0.26913126578798613,-0.277612827951926,-0.03119933886394354,-0.7308415950807828,-0.0477909918670891,-0.3010942149944295,-0.35908645847413945,0.5346416247266351,-0.7623793786639773,0.04690456987755696,0
-0.05620484291481807,-0.5018569649852392,-0.22292510797423792,1.8809660999715723,0.00453617772331217,1.2838311168519767,-0.015310857728318469,2.3213517907549006,-0.35908645847413945,0.4041453447999339,0.3693935303223194,-0.11679345518496266,2
-0.026190508314117306,-0.291810079188793,0.19662359074068209,-0.2750901127917193,-0.031928161859141116,-0.5940721961006958,-0.04769208297430924,-0.2839548810057249,-0.35908645847413945,0.7521354246044706,0.31292253278454163,-0.11146994217479944,1
0.3486793548828552,3.037526432941915,1.0582855283663801,-0.28127187898900696,-0.032464840610150245,-1.036491469323238,-0.047857633969911696,-0.3096638819887818,-0.35908645847413945,0.15338778729372365,0.6117482280886151,-0.1495663321537801,0
-0.051969338011677156,-0.47392015159257095,-0.6639411805010234,-0.27496261541119854,-0.03236876848805601,-0.5607718206968486,-0.04765764376681032,-0.29214083156749426,-0.35908645847413945,-1.7004270128414736,0.9293975892386145,-0.19481619274016762,1
-0.04784413899057791,-0.48728206779176914,-0.4307701443311138,-0.2711030345134927,-0.03166976097902561,-0.3752411577325567,-0.04735139678806754,-0.30748948887081184,1.1699887369161852,0.025450257953820464,0.46821777601343006,-0.12677504207901874,1
-0.055435566398294334,-0.503791134306585,-0.5774813788328781,-0.28175216038358997,-0.03247146627374294,0.22892279602295795,-0.043926580533614805,-0.28958272201694135,1.1699887369161852,-0.6500598969608683,0.6070423116271341,-0.14424281914361686,1
0.036603061338093074,1.2956504400971993,0.6231277062082083,-0.27497870731359436,-0.03193147469093747,-0.8580966010883421,-0.04783622926766283,-0.26016446218558276,2.6990639323065095,-0.27136481011475494,0.185862788324541,-0.10897454545128539,1
0.3175321745548847,4.260946884375343,1.0239797625570355,-0.2629456778374563,-0.031593565847709504,-1.0543309561467278,-0.04785840070551464,-0.30083840403937423,5.757214323087158,-0.5860911322909168,0.62586597747306,-0.1470709354302661,0
-0.026914752615221808,0.09823092178315809,0.26015106967861695,-0.09562702808027297,-0.02811509246153925,-0.6249939732614112,-0.047720643875518935,0.39675807039640815,-0.35908645847413945,0.52824474825964,0.4046879037834298,-0.12261604753982872,0
-0.05426328470496587,0.07501713231139588,-0.48012717856311665,-0.2809228084908822,-0.03235551716087061,0.1230751742035863,-0.0449169473540849,-0.25492033760694927,-0.35908645847413945,-0.007813499674554365,0.4305704443215782,-0.12078608994258509,1
-0.027544910566325853,0.13608982668147787,-0.16913459436804545,-0.2072788360957215,-0.030178986670666933,-0.6594836477868244,-0.04774754351625557,0.14734238921749807,-0.35908645847413945,0.08941902262377205,0.4140997367063917,-0.12394692579236952,1
-0.04372857444759864,0.1584325178102897,-0.07865700030781483,-0.2756830375030731,-0.03164325832465479,-0.3122083042895601,-0.04719351314849453,-0.2615714224383868,-0.35908645847413945,-0.18436729016362077,-0.46590664159064427,-0.04359515129521811,1
-0.05613073480498178,-0.5061646752014927,-0.37977508704695306,-0.28143898720619437,-0.032365455656259666,1.0959218556445527,-0.02383842720963457,-0.22319977918009298,-0.35908645847413945,0.09069839791717109,0.28939295047713265,-0.11662709540339505,2
-0.054773491473792055,0.1968790213220901,-0.49335498736167477,-0.28071485159838233,-0.03229588618853626,0.3359597169638956,-0.04269935630646842,-0.30173374238206774,2.6990639323065095,0.43101222596131356,0.40233494555268823,-0.1212851692872879,1
0.21941930651750796,1.0335658802821885,0.9702031566937388,-0.2750975398235943,-0.031812212746268775,-0.9389689413548282,-0.04785003050851583,-0.3030127971573442,-0.35908645847413945,0.810986688100826,0.22586307824713234,-0.09383580532863368,2
-0.05156432019997628,-0.46413003161103217,-0.10857410058118915,-0.2817954847361941,-0.032216378225423795,0.004145262046988925,-0.04580176023988295,-0.2991756328315148,2.6990639323065095,0.4438059788953039,0.03997937801861448,-0.08185790105576639,1
-0.05591799702054902,-0.5100540723937373,-0.6077075400594898,-0.28321652350160986,-0.032663610517931395,0.8283295532922087,-0.032855046216362156,-0.3090243546011436,-0.35908645847413945,-0.02572475378214081,0.25174561878528073,-0.1206197301610175,2
0.09720933040518548,1.9063501440296857,0.7167731750391216,-0.2800055700543203,-0.03226938353416543,-0.8973434721000192,-0.047843896623692275,-0.31081503128653065,1.1699887369161852,0.529524123553039,0.35292282270713293,-0.11812433343750348,0
-0.04564421195386314,-0.4274044924900305,-0.6755464192950854,-0.28028655942692426,-0.03228263486135085,-0.47514228394409846,-0.04754109995516274,-0.31030340937642004,-0.35908645847413945,-0.07178226434450596,0.5552772305508372,-0.14041654416756202,1
-0.03649344166966327,-0.3068374495481836,-0.282729947730429,-0.27607048099921866,-0.03209380344895875,-0.6000186917085257,-0.047697066755728386,-0.2952105630281578,-0.35908645847413945,0.05743464028879626,0.5152769406282439,-0.13243127465231716,1
-0.024752915988539417,-0.36830685801461466,0.08934853387200205,-0.2622363962933943,-0.031093328246460255,-0.5500681286027548,-0.047644289788392365,-0.22025795319695715,1.1699887369161852,0.41693909773392424,-0.22355194382434865,-0.07387263154052157,1
-0.05483051983795268,-0.48208501447746027,-0.5286961073643643,-0.28076807866015313,-0.03231576317931437,0.3989925704068922,-0.04185153841351245,-0.29444313016299195,-0.35908645847413945,0.45787910712269325,0.27762815932342916,-0.11712617474809786,2
-0.05257568748917701,-0.43162293135956115,-0.07536550115583718,0.21297852471223558,-0.025090477031469306,0.14805045575647174,-0.04471504031197615,0.32679377418878564,-0.35908645847413945,0.928689215093537,0.16468616424787355,-0.09050860969728167,2
0.009069209541097618,0.25391806552134555,-0.58097376760446,-0.2779482822249466,-0.032014295485846285,-0.7950637476453454,-0.047818147086360056,-0.31286151892697295,-0.35908645847413945,-0.13447165372105851,0.14115658194046665,-0.11246810086420504,2
0.04398026929124015,1.224027812899425,0.4803415458125583,-0.2781636661493215,-0.03217662424386756,-0.8640430966961719,-0.0478375071603344,-0.31055922033147537,-0.35908645847413945,0.2570171860590452,0.4470411519367626,-0.12660868229745115,2
-0.05254860051076013,-0.5050457833118897,-0.5141856956098713,-0.26837607597672364,-0.03209380344895875,-0.6083437855594875,-0.047705564741994354,-0.29201292608996665,-0.35908645847413945,-2.3260415313136003,0.9482212550845405,-0.18915996016686917,1
-0.034242637275230005,-0.26979813774436257,0.16324500779104956,-0.2796874455223413,-0.032189875571052975,-0.5155784540773416,-0.047599946912688734,-0.28702461246638844,-0.35908645847413945,0.690725410521317,0.2658633681697257,-0.10398375200425736,1
-0.022028471164567992,0.11002841685912786,0.5112986361935762,0.5364752764141095,-0.0209030576408796,-0.6012079908300917,-0.04769879191083501,5.572197407597556,-0.35908645847413945,0.8288979422084125,0.21174532886268943,-0.10464919113052776,2
-0.02936914602848752,-0.09447912805621296,-0.41901810158426406,1.720913563065426,-0.015231489605523911,-0.7260843985945189,-0.04778856387101311,2.108133359716314,-0.35908645847413945,-0.3289366983177114,0.6564544344726895,-0.15555528429021373,2
-0.049816586110999594,-0.47319513202889074,-0.2014469170290092,-0.28243420947744374,-0.0324118353014086,-0.030344412478424312,-0.04600909832584588,-0.2949547520731025,-0.35908645847413945,0.6203597693843703,-0.17178686274805177,-0.06439012399116827,1
-0.053712874627046686,-0.4513815255463365,-0.4984544930900908,-0.2787986773746336,-0.031722766287767254,0.3526099046658192,-0.04247738634941597,-0.28625717960122254,-0.35908645847413945,-0.1779704136966256,-0.5859075113584225,-0.025461935104349583,2
-0.029523451653054856,-0.16346733394426732,-0.5496040808508702,-0.2757560699831772,-0.03232570167470343,-0.8688002931824358,-0.04783840168520451,-0.3081290162584501,-0.35908645847413945,-1.8488345468757612,0.7576316383945395,-0.1798438123990835,2
-0.016589881749696368,-0.2697268726207189,0.007169226406193974,-0.2700743905988059,-0.03206730079458792,-0.8676109940608698,-0.04783814610667019,-0.27679217426417674,-0.35908645847413945,-1.2449694083914182,0.7270431813949101,-0.1652041516211346,1
-0.05614883790222432,-0.5000076041058688,-0.5029358769120322,-0.2824379229933812,-0.03240189680601954,1.4669831815731367,-0.004856865044604098,-0.30071049856184656,-0.35908645847413945,0.6766522822939277,0.11762699963305975,-0.08485237712398322,2
-0.04599565478334241,-0.43957315959417087,-0.5491404894210142,-0.2807346570167156,-0.032464840610150245,-0.5381751373870951,-0.047630169074371474,-0.3097917874663095,-0.35908645847413945,-0.42872797120283584,0.6423366850882445,-0.1622096755529178,2
0.03699122915830484,1.091177254100458,0.5205194697334122,-0.2822274904235897,-0.03242508662859401,-0.7867386537943836,-0.047815271827849004,-0.31273361344944534,-0.35908645847413945,0.7214304175628938,0.11527404140231823,-0.09350308576549848,2
-0.055691342804600336,-0.49246292448706835,-0.6143214444587687,-0.28279813403931847,-0.03257747689122623,0.6713420692455002,-0.036900790519932836,-0.2906059658371625,-0.35908645847413945,0.08941902262377205,0.2940988669386157,-0.1216178888504231,1
0.10417827200118891,1.6095755183772467,4.407888139552648,-0.21901230861956808,-0.009039806978140863,-0.5655290171831124,-0.04766230807506156,-0.11460802875912136,-0.35908645847413945,-0.879068074479295,-2.9529834914836064,0.6862252104418485,2
0.08159042581385109,0.10966803177921812,1.1540944238699549,-0.27844465552192543,-0.03231576317931437,-0.9461047360842241,-0.047850797244118774,-0.3078732053033948,-0.35908645847413945,-0.0372391314227321,0.6588073927034289,-0.15821704079529536,2
-0.054933937084884255,-0.5042331812671232,-0.6090674082537341,-0.2831162585712974,-0.0324118353014086,1.3028599027970322,-0.014192446062156633,-0.31171036962922416,-0.35908645847413945,1.330413057220833,-0.8800272902010149,0.05023176550890898,0
-0.055996566971868104,-0.49750610992078265,-0.25939584576100994,-0.2833687776550473,-0.032560912732244464,2.605142440911773,0.12425457376547114,-0.29559427946074074,-0.35908645847413945,2.449866438944986,-0.6729669658958296,0.07501937296248157,2
-0.05599603966268216,-0.5094952006927006,-0.6510842448463502,-0.2801714404328618,-0.03175920743752714,1.1922550844913966,-0.019521258502621503,-0.24699019800023517,-0.35908645847413945,-1.192515021362058,-0.9553219535847186,0.0156289309428479,1
0.22421457392434765,1.4602761150377825,1.920565587898553,-0.27596774039161454,-0.03226938353416543,-1.0781169385780471,-0.04785910354648401,-0.3132452353595559,-0.35908645847413945,-1.6658838799196996,0.6541014762419479,-0.16819862768935145,2
-0.05632304883005834,-0.5096445924167686,-0.7211329098975927,-0.2805576460903616,-0.032464840610150245,0.7117782393787433,-0.035891127520121975,-0.2866408960338055,-0.35908645847413945,-1.1835593943082647,0.7129254320104672,-0.1652041516211346,2
-0.03487795318897884,-0.4080289188944416,-0.42211643764046836,-0.2783753365577588,-0.032292573356739906,-0.6535371521789946,-0.04774262362947001,-0.308512732691033,-0.35908645847413945,-0.04875350906332338,0.6282189357037995,-0.1518953690957265,0
0.029981083651012527,1.18976548504585,-0.15014279879161097,-0.27180984038026307,-0.031656509651840206,-0.8045781406178732,-0.04782146960730614,-0.29444313016299195,-0.35908645847413945,0.11628590378515172,0.028214586864911035,-0.09183948794982247,1
-0.05503769689779773,-0.494944393761378,-0.33527030978077643,-0.28204057678806893,-0.032534410077873645,0.05409582515275982,-0.04546407710141944,-0.30864063816856063,-0.35908645847413945,-1.0070056038191983,0.4470411519367626,-0.14607277674086047,2
-0.043563836628173855,-0.31823702167105794,0.025235384427682535,4.018218305866022,-0.016470488697359793,-0.6226153750182792,-0.04771783251164147,2.8128925408936443,-0.35908645847413945,-0.8061436827555503,0.6211600610115771,-0.16121151686351218,2
0.04442700600880066,0.5857897338743343,1.979287169013647,-0.2826718744974435,-0.032534410077873645,-0.8236069265629288,-0.0478272840189618,-0.3120940860618071,-0.35908645847413945,0.569184757648409,0.23762786940083785,-0.10781002698031221,2
-0.0477583956725029,-0.47768939932016025,-0.37529370322501165,-0.2818808956027566,-0.0324747791055393,-0.3336156884777476,-0.04725069884554748,-0.3059546231404801,5.757214323087158,0.3401765801299823,0.38821719616824535,-0.13326307356015518,0
-0.03350687647874745,-0.18166983059756547,-0.03517212418732132,-0.2797877104526537,-0.03232238884290708,-0.7724670643355919,-0.04780984078399482,-0.29124549322480076,1.1699887369161852,-0.9289637109218573,0.8117496777015779,-0.1746866591704879,1
-0.05331413015875385,-0.4734411733958503,-0.4038354822564798,-0.28066286237525734,-0.03221306539362744,0.18254013028188498,-0.04438623852758009,-0.28459440839336314,-0.35908645847413945,0.2953984448610162,-0.02119753598064429,-0.08085974236636079,1
-0.027721950669862157,-0.12608877659318438,-0.01384691841394502,-0.27610018912671863,-0.03201098265404993,-0.6844589293397099,-0.047764347804886774,-0.28868738367424784,-0.35908645847413945,-0.35452420418569197,0.2470397023237998,-0.13110039639977636,1
-0.05481242267624078,-0.4899361046795303,-0.6177674740873651,-0.2806913326641115,-0.03240189680601954,0.16588994257996134,-0.04455134226074749,-0.2783270399945085,-0.35908645847413945,-0.06026788670391467,0.5764538546275026,-0.14324466045421125,1
0.008453719948048116,0.3172324470558155,1.0026545567836591,-0.27830601759359225,-0.03203085964482805,-0.23728245963090375,-0.04695563342768097,-0.29150130417985604,-0.35908645847413945,0.07406651910298367,0.28939295047713265,-0.11662709540339505,0
-0.013802998314141947,0.2724440528288687,0.07129937420294159,-0.2655005768024547,-0.03176583310111984,-0.768899166970894,-0.047808179523521774,-0.2828037317079761,-0.35908645847413945,-0.08585539257189531,0.5341006064741698,-0.14224650176480566,1
-0.05599689274124234,-0.5103942013929456,-0.21118233705598527,-0.2783505797848422,-0.032391958310630485,0.2753054617640309,-0.04340928958016153,-0.24059492412385286,-0.35908645847413945,-1.363951310677528,0.6941017661645413,-0.17269034179167667,2
-0.055481469549814456,0.0614748005006261,-0.5980184791754992,-0.1886753590875044,-0.021969789479305144,0.6190129078965974,-0.037980482038145975,-0.23419965024747055,-0.35908645847413945,0.5077747435652554,0.4046879037834298,-0.1222833279766935,2
-0.03446911576365759,0.3413986551497373,0.4312008542478216,-0.2752497939770317,-0.031885095045788535,-0.5155784540773416,-0.047600458069757365,-0.19902564392736785,-0.35908645847413945,0.31586844955540067,0.016449795711207586,-0.10032383680977013,1
-0.05588245332329146,-0.5038219078827039,-0.7391666165189914,-0.28270158262494355,-0.032262757870572735,1.7381433812901785,0.014860379931451702,-0.2950826575506302,-0.35908645847413945,0.2582965613524443,-1.0682639486602732,0.04973268616420616,2
-0.055336143038966064,-0.5046258447363001,-0.34983789781161834,0.4786682116537303,0.0032143578365674765,2.7966195994838947,0.1607718903269129,1.4875359827521748,-0.35908645847413945,5.43081087256473,-0.5764956784354583,0.11760747704378745,2
-0.05208443544336463,-0.4618494004124447,-0.09848326045798997,-0.2799907159905703,-0.03205404946740252,0.08144970494877722,-0.04526025322030334,-0.2760247413990109,2.6990639323065095,0.03824401088781078,-0.2917877325158299,-0.052744939281436205,1
-0.043613996805659416,-0.425784241621075,-0.5188370629560932,-0.2734623549724495,-0.03205404946740252,-0.6059651873163556,-0.04770320064055194,-0.29201292608996665,4.228139127696834,-0.7754386757139735,0.5811597710889856,-0.1520617288772941,1
-0.05393367542901493,0.06916116225284581,-0.7038564026116256,-0.22091362877956683,-0.03090780966586451,-0.4608706944853068,-0.047517906203173664,0.1445284687118898,-0.35908645847413945,-2.1814721231595096,0.8093967194708364,-0.18217284934102995,0
-0.05222321203845336,2.8028742339859893,-0.7653286262105321,-0.2809153814590072,-0.032262757870572735,-0.11478465010960845,-0.04646147233158319,-0.3138847627471941,-0.35908645847413945,0.14827028612012752,0.4446881937060211,-0.12244968775826111,2
-0.05339359916988985,-0.4697437355872712,-0.3085689887258366,0.18641450737266946,-0.021002442594770177,-0.16116731585068142,-0.04667047167801917,0.1729234847230273,-0.35908645847413945,-0.27264418540815394,0.6870428914723188,-0.15938155926626857,2
-0.02661764272069225,-0.4780159820561964,-0.06515103665134309,-0.2796713536199455,-0.028512632277101563,0.6689634710023682,-0.03694475002783499,-0.31426847917977707,-0.35908645847413945,2.7415640058399653,-2.7200406266402735,0.9084818786161637,0
-0.05425826647229486,-0.4810565291703306,-0.03764461181322002,-0.2825022906029645,-0.03250459459170647,0.16945783994465927,-0.04452629556438464,-0.2975128616236554,-0.35908645847413945,-0.021886627901943716,0.24939266055454132,-0.11596165627712465,0
-0.054605172824102835,-0.5040781089470426,-0.4293793700415458,-0.28160238190744424,-0.032087177785366044,0.8247616559275108,-0.0330179136373543,-0.2885594781967202,-0.35908645847413945,0.892866706878364,-0.48002439097508925,-0.005498761316237456,2
-0.055008464350925795,-0.49979351425095614,-0.6039833555729799,-0.2777267091073426,-0.03242839946039036,-0.33599428672087955,-0.04725811062304261,-0.2931640753877155,-0.35908645847413945,-2.1366939878905433,0.9246916727771335,-0.18999175907470717,0
0.1268831399998685,1.5007971109607714,0.4540713647873846,-0.2788655206615085,-0.0321666857484785,-0.9128043606803768,-0.047846516303669,-0.3080011107809224,-0.35908645847413945,0.5858166364625964,0.319981407476762,-0.11496349758771905,2
-0.05426389666401958,-0.48301389057767896,-0.39685070471331596,-0.19689213201854075,-0.028714715016679073,0.453700329998927,-0.04100640409516678,0.6703478868280434,-0.35908645847413945,0.06894901792938754,-0.388259019976199,-0.04060067522700129,1
-0.048357612815730505,-0.4064986328819867,-0.41408085285629753,-0.2789261747551543,-0.032183249907460264,-0.2789079288857128,-0.04709722393569141,-0.3021174588146507,-0.35908645847413945,0.52824474825964,0.4046879037834298,-0.12261604753982872,1
-0.05445606161751722,0.08540255166254433,-0.032081514654948004,-0.2762252108299477,-0.032259445038776376,-0.1897104947682648,-0.046784076336522123,-0.2588854074103063,-0.35908645847413945,-1.3332463036359514,0.6188071027808376,-0.1613778766450798,2
-0.0071080967664774114,-0.3616360596123946,-0.07210490809918317,-0.27658047052130164,-0.03192153619554841,-0.7629526713630641,-0.04780562373817863,-0.29367569729782605,-0.35908645847413945,-0.08841414315869338,0.3105695745538001,-0.12028701059788229,1
-0.050082782267928186,-0.3894416789186625,-0.556712482775329,-0.2789558828826543,-0.03226938353416543,-0.3336156884777476,-0.04725178505431832,-0.30672205600564595,-0.35908645847413945,-0.20355791956460623,0.5270417317819474,-0.1369229887546424,1
0.27437890673090487,1.2603141291612756,0.15845456301587088,-0.2674266537353701,-0.019720376689581712,-1.093577827158405,-0.0478594230196519,-0.30147793142701246,-0.35908645847413945,-1.6275026211177286,0.7388079725486136,-0.1773484156755695,2
-0.033862074641743484,-0.4300992859609003,0.7115809510247344,3.759633812751606,-0.009162381754605911,-0.5774220083987722,-0.04767534258031162,1.4031183675839283,-0.35908645847413945,-0.23298355131278398,-2.0911903976826988e-05,-0.10448283134896018,2
0.18783204269084486,1.2802831733809463,-0.28922022774841305,-0.27830601759359225,-0.03203085964482805,-0.23728245963090375,-0.04695563342768097,-0.29150130417985604,-0.35908645847413945,0.07406651910298367,0.28939295047713265,-0.11662709540339505,2
-0.05202143799730061,-0.4779771101705728,-0.7654831566871507,-0.2815887656823401,-0.03230913751572167,-0.020830019505896524,-0.045949740211251255,-0.30940807103372653,-0.35908645847413945,0.053596514408599166,-0.02825641067286678,-0.09283764663922808,0
0.3896907098253722,2.9092845484612244,1.5991421965317214,-0.2824676311208812,-0.032431712292186714,-0.9901088035821651,-0.04785495039530139,-0.3073615833932842,-0.35908645847413945,-0.11656039961347207,-0.37649422882249556,-0.0687154783119259,2
-0.05236794301522946,-0.42724164284798555,-0.48825548163325866,-0.2818561388298399,-0.032103741944347806,0.21702980480729822,-0.04404989717642173,-0.2982802944888213,1.1699887369161852,-0.3749942088800765,-0.8564977078936069,0.009140899461711465,1
-0.0537372549847579,-0.464876695747389,-0.6294190720244127,-0.2735267225820328,-0.03205404946740252,-0.13262413693309805,-0.04654383251426615,-0.26323419364624623,-0.35908645847413945,-0.7089111604572238,0.48939440009009544,-0.14391009958048168,1
-0.05380770155774626,0.06619313034685868,-0.37144589435720676,-0.07738128644070144,-0.02831386236932041,0.15994344697213148,-0.04461038090217422,1.180562836685824,-0.35908645847413945,0.4143803471471261,0.3411580315534295,-0.10897454545128539,1
-0.03963469942150512,-0.47619003412581495,0.7074240812036923,0.09087812068731463,0.050637545001355234,0.20989401007790237,-0.04412548452794535,-0.05410873788854473,-0.35908645847413945,-0.8138199345159445,-3.047101820713236,0.4839317160556454,2
-0.05506446243224033,-0.5032454554879418,-0.5196251683868485,-0.2829739071270267,-0.03261060520918976,0.4703505177008506,-0.04073740768780038,-0.3080011107809224,-0.35908645847413945,0.43868847772170777,0.25174561878528073,-0.12178424863199071,2
0.029639663866372262,0.15402615398764663,1.8718884877636721,-0.2814835493974443,-0.03149086806202257,-0.5298500435361333,-0.04761885972422804,-0.29367569729782605,1.1699887369161852,1.1205955091033917,-1.1812059437358289,0.13574069323465598,0
0.009629434623581588,0.3400163473382363,0.2470005261183681,-0.2732692521436996,-0.032292573356739906,-1.0329235719585401,-0.04785750618064454,-0.31107084224158593,-0.35908645847413945,-2.407921550091138,1.098810581851948,-0.20612865788676452,0
